id,institutionCode,basisOfRecord,source,occurrenceID,catalogNumber,recordedBy,year,country,countryCode,stateProvince,county,locality,latitude,longitude,scientificName,kingdom,family,genus
6670516,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/6d2/6670516,6670516,dbb514c1-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,康定县,西康,30.0553048,101.9648302,Pinus densata,Plantae,Pinaceae,Pinus
6670523,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d8f/6670523,6670523,dbb511ae-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,Tachienis,,,Pinus densata,Plantae,Pinaceae,Pinus
6670524,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/5f5/6670524,6670524,dbb51140-b6bf-11e1-8c2f-acd112e444a7,T.H.Tu,1912,CN,CN,四川,宝兴县,,30.3681173,102.8146398,Pinus densata,Plantae,Pinaceae,Pinus
6670526,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/cc7/6670526,6670526,dbb51062-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1934,CN,CN,海南,乐东县,,18.745108,109.17663,Pinus densata,Plantae,Pinaceae,Pinus
6670537,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0a2/6670537,6670537,dbb50b9a-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1933,CN,CN,四川,松潘县,,32.6379835,103.5989499,Pinus densata,Plantae,Pinaceae,Pinus
6670545,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e21/6670545,6670545,dbb50808-b6bf-11e1-8c2f-acd112e444a7,Harry Smith,1934,CN,CN,四川,,Tjedji.Arbor 10 malta in silva sparsa aprica,,,Pinus densata,Plantae,Pinaceae,Pinus
6670572,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/76f/6670572,6670572,dbb4fc2f-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1933,CN,CN,四川,汶川县,,31.0840000,103.2670000,Pinus densata,Plantae,Pinaceae,Pinus
6670575,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8a7/6670575,6670575,dbb4facf-b6bf-11e1-8c2f-acd112e444a7,K.T.Fu,1937,CN,CN,四川,松潘县,公岗岭,32.6379835,103.5989499,Pinus densata,Plantae,Pinaceae,Pinus
6670577,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c4c/6670577,6670577,dbb4f9f3-b6bf-11e1-8c2f-acd112e444a7,,1940,CN,CN,四川,康定县,西康毛牛出日,30.0553048,101.9648302,Pinus densata,Plantae,Pinaceae,Pinus
6670584,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/cd6/6670584,6670584,dbb4f6e6-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,康定县,西康,30.0553048,101.9648302,Pinus densata,Plantae,Pinaceae,Pinus
6670589,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ced/6670589,6670589,dbb4f4ba-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,Tachienlu,,,Pinus densata,Plantae,Pinaceae,Pinus
6670596,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/462/6670596,6670596,dbb4f194-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1931,CN,CN,四川,,S.W.Tachieniu,,,Pinus densata,Plantae,Pinaceae,Pinus
6670597,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e94/6670597,6670597,dbb4f115-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng & C.T.Hwa,1948,CN,CN,重庆,万州区,,30.7056357,108.3138978,Pinus densata,Plantae,Pinaceae,Pinus
6670599,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/34a/6670599,6670599,dbb4f039-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,Tachienlu,,,Pinus densata,Plantae,Pinaceae,Pinus
6670600,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/cf5/6670600,6670600,dbb4efcb-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,松潘县,,32.6379835,103.5989499,Pinus densata,Plantae,Pinaceae,Pinus
6670604,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/acb/6670604,6670604,dbb4ee10-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,Tachienlu,,,Pinus densata,Plantae,Pinaceae,Pinus
6670608,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c16/6670608,6670608,dbb4ec3a-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,汶川县,N.W.Wenchuan of szechuan,31.0840000,103.2670000,Pinus densata,Plantae,Pinaceae,Pinus
6670725,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/363/6670725,6670725,dbb4b919-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1938,CN,CN,云南,,"Weihsi,W.of Tungohuling",,,Pinus densata,Plantae,Pinaceae,Pinus
6670731,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4e3/6670731,6670731,dbb4b663-b6bf-11e1-8c2f-acd112e444a7,,1949,CN,CN,云南,,,,,Pinus densata,Plantae,Pinaceae,Pinus
6670732,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8fc/6670732,6670732,dbb4b5f3-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Atunzu,Hungpu",,,Pinus densata,Plantae,Pinaceae,Pinus
6670735,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/50b/6670735,6670735,dbb4b4a6-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,,,,Pinus densata,Plantae,Pinaceae,Pinus
6670736,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f3f/6670736,6670736,dbb4b438-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Y.Atuntzo,Hungpu",,,Pinus densata,Plantae,Pinaceae,Pinus
6671059,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/2eb/6671059,6671059,dbb41bb3-b6bf-11e1-8c2f-acd112e444a7,郑万钧,1931,CN,CN,四川,,,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671060,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/3e6/6671060,6671060,dbb41b41-b6bf-11e1-8c2f-acd112e444a7,郑万钧,1931,CN,CN,四川,江油市,Sz.Kiang-Yu-Hsien,31.8929352,104.9064088,Pinus bungeana,Plantae,Pinaceae,Pinus
6671061,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/3e7/6671061,6671061,dbb41ad1-b6bf-11e1-8c2f-acd112e444a7,郑万钧,1931,CN,CN,四川,江油市,,31.8929352,104.9064088,Pinus bungeana,Plantae,Pinaceae,Pinus
6671070,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/508/6671070,6671070,dbb416cd-b6bf-11e1-8c2f-acd112e444a7,W.Y.Hsia,1939,CN,CN,甘肃,天水市,,34.5686960,105.7260275,Pinus bungeana,Plantae,Pinaceae,Pinus
6671079,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/153/6671079,6671079,dbb412ef-b6bf-11e1-8c2f-acd112e444a7,T.T.ang,1929,CN,CN,河南,,,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671087,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8ba/6671087,6671087,dbb40f6e-b6bf-11e1-8c2f-acd112e444a7,K.M.Liou,1935,CN,CN,河南,卢氏县,Hsuingerhling,34.0541972,111.0479057,Pinus bungeana,Plantae,Pinaceae,Pinus
6671090,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/59b/6671090,6671090,dbb40e22-b6bf-11e1-8c2f-acd112e444a7,Y.C.Wang,1935,CN,CN,山东,崂山市,,36.1922869,120.5630744,Pinus bungeana,Plantae,Pinaceae,Pinus
6671091,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/8e7/6671091,6671091,dbb40db2-b6bf-11e1-8c2f-acd112e444a7,,1930,CN,CN,山东,,,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671097,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/975/6671097,6671097,dbb40b13-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1935,CN,CN,山西,,"Shangtien shan,sihsien,shansi",,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671098,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7f2/6671098,6671098,dbb40aa3-b6bf-11e1-8c2f-acd112e444a7,K.M.Liou,1937,CN,CN,山西,,"Shansi:Huangmeitung,Taihangshan,Lingch'uan-Hsien",,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671112,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/338/6671112,6671112,dbb4045f-b6bf-11e1-8c2f-acd112e444a7,C.Y.Chiao et al.,1929,CN,CN,北京,北京市市辖区,,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671114,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c71/6671114,6671114,dbb4037f-b6bf-11e1-8c2f-acd112e444a7,H.F.Chow,1930,CN,CN,河北,,静宜园,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671118,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/58f/6671118,6671118,dbb401b6-b6bf-11e1-8c2f-acd112e444a7,C.Y.Chiao,1929,CN,CN,北京,北京市市辖区,Chingshan,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671131,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/5d0/6671131,6671131,dbb3fc0c-b6bf-11e1-8c2f-acd112e444a7,T.T.ang,1926,CN,CN,北京,北京市市辖区,,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671133,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/511/6671133,6671133,dbb3fb2b-b6bf-11e1-8c2f-acd112e444a7,王锡珍,1935,CN,CN,北京,北京市市辖区,,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671135,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/bbd/6671135,6671135,dbb3f9e4-b6bf-11e1-8c2f-acd112e444a7,,1930,CN,CN,河北,,,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671141,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4e2/6671141,6671141,dbb3f7bf-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,北京,北京市市辖区,Western hills peking,,,Pinus banksiana,Plantae,Pinaceae,Pinus
6671146,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/07e/6671146,6671146,dbb3f59f-b6bf-11e1-8c2f-acd112e444a7,,1913,CN,CN,北京,北京市市辖区,北平景山,,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671147,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/b2e/6671147,6671147,dbb3f535-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,北京,北京市市辖区,"Westeern Hills,Peking",,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671148,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ccf/6671148,6671148,dbb3f4c5-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1930,CN,CN,北京,北京市市辖区,"Westeern Hills,Peking",,,Pinus bungeana,Plantae,Pinaceae,Pinus
6671165,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ec9/6671165,6671165,dbb3ed69-b6bf-11e1-8c2f-acd112e444a7,Y.C.Wang,1935,CN,CN,山东,,shangtung:Tsipgtao park,,,Pinus banksiana,Plantae,Pinaceae,Pinus
6671186,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/996/6671186,6671186,dbb3e437-b6bf-11e1-8c2f-acd112e444a7,Y.Y.Pai,1934,CN,CN,陕西,,"Chungnanshan,Hsia-Pao-chuan",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671211,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/232/6671211,6671211,dbb3d95a-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Y.Tchins,(Atuntzo)wuyenn",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671215,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/b8f/6671215,6671215,dbb3d799-b6bf-11e1-8c2f-acd112e444a7,,1940,CN,CN,云南,维西傈僳族自治县,,27.1771659,99.2871702,Pinus armandii,Plantae,Pinaceae,Pinus
6671218,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/036/6671218,6671218,dbb3d649-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1938,CN,CN,云南,,"Y.Shuning,Tehloching",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671224,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e6b/6671224,6671224,dbb3d3ac-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Mu-li,Ku-tsun",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671225,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/66b/6671225,6671225,dbb3d32f-b6bf-11e1-8c2f-acd112e444a7,C.W.Wang,1930,CN,CN,云南,,Yan-shan:tzai-hou-shan,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671227,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/594/6671227,6671227,dbb3d249-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Y.Atuntze,ungpu.anoka",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671228,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/3f4/6671228,6671228,dbb3d1d9-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Y.Tehchins,Karakapu",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671229,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/97b/6671229,6671229,dbb3d166-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Y.Tehchins,Karakapu",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671231,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d18/6671231,6671231,dbb3d087-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1938,CN,CN,云南,,"Y.shunntrs,Tehloching",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671232,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/9b3/6671232,6671232,dbb3d015-b6bf-11e1-8c2f-acd112e444a7,,1940,CN,CN,云南,大理市,巷山中和寺附近,25.5842336,100.2221239,Pinus armandii,Plantae,Pinaceae,Pinus
6671233,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ebf/6671233,6671233,dbb3cfa6-b6bf-11e1-8c2f-acd112e444a7,Y.P.Chang,1940,CN,CN,云南,,Song-Ming:Lung-Tan-yin,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671235,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/ab9/6671235,6671235,dbb3cec8-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"mli,Wachin,Near Lema",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671236,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/351/6671236,6671236,dbb3ce5a-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Y.Tehching,(Atutze)Wuyen",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671239,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/86a/6671239,6671239,dbb3cd0c-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Atuntze,Hungpoh",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671241,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/615/6671241,6671241,dbb3cc2f-b6bf-11e1-8c2f-acd112e444a7,H.T.Tsai,1933,CN,CN,云南,,Wen-shan Hsien,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671242,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f5f/6671242,6671242,dbb3cbb4-b6bf-11e1-8c2f-acd112e444a7,,1941,CN,CN,云南,昆明市,西山家附近,25.0125259,102.7000129,Pinus armandii,Plantae,Pinaceae,Pinus
6671243,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/f0c/6671243,6671243,dbb3cb40-b6bf-11e1-8c2f-acd112e444a7,王启无、刘瑛,1939,CN,CN,云南,,"观山,寨候山",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671244,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/6ce/6671244,6671244,dbb3cad1-b6bf-11e1-8c2f-acd112e444a7,,1933,CN,CN,云南,昆明市,,25.0125259,102.7000129,Pinus armandii,Plantae,Pinaceae,Pinus
6671249,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/738/6671249,6671249,dbb3c8a9-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Y.Atuntzo,Hungpu",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671250,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1f0/6671250,6671250,dbb3c83a-b6bf-11e1-8c2f-acd112e444a7,,1939,CN,CN,云南,丽江纳西族自治县,,26.8760955,100.2299452,Pinus armandii,Plantae,Pinaceae,Pinus
6671251,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/0ae/6671251,6671251,dbb3c7ca-b6bf-11e1-8c2f-acd112e444a7,秦仁昌,1929,CN,CN,云南,,漾濞,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671252,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/526/6671252,6671252,dbb3c759-b6bf-11e1-8c2f-acd112e444a7,M.K.Li,1939,CN,CN,云南,,Gingtung:Jao-ma-lu,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671255,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/a80/6671255,6671255,dbb3c60c-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671260,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4d2/6671260,6671260,dbb3c3c6-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671261,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/771/6671261,6671261,dbb3c355-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1937,CN,CN,云南,,"Mu-li,Ku-tsun",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671277,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/eb8/6671277,6671277,dbb3bc31-b6bf-11e1-8c2f-acd112e444a7,钟补勤,1929,CN,CN,贵州,安龙县,四品,25.1334061,105.3998065,Pinus armandii,Plantae,Pinaceae,Pinus
6671280,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/4c1/6671280,6671280,dbb3bae8-b6bf-11e1-8c2f-acd112e444a7,Y.Tsiang,1930,CN,CN,贵州,,Pinfa Kweiting,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671281,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/6c8/6671281,6671281,dbb3ba7c-b6bf-11e1-8c2f-acd112e444a7,Y.Tsiang,1930,CN,CN,贵州,,Pinfa Kweiting,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671282,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/10d/6671282,6671282,dbb3ba10-b6bf-11e1-8c2f-acd112e444a7,Y.Tsiang,1930,CN,CN,贵州,,Pinfa Kweiting,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671283,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/19f/6671283,6671283,dbb3b9a3-b6bf-11e1-8c2f-acd112e444a7,Y.Tsiang,1930,CN,CN,贵州,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671289,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/770/6671289,6671289,dbb3b70b-b6bf-11e1-8c2f-acd112e444a7,Tso-Pin Wang,1938,CN,CN,四川,,Sik'ang:Lutinshsion,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671290,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/fed/6671290,6671290,dbb3b69a-b6bf-11e1-8c2f-acd112e444a7,方文培,1928,CN,CN,四川,峨眉山市,mt.cmof,29.4961191,103.3985889,Pinus armandii,Plantae,Pinaceae,Pinus
6671293,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/cf0/6671293,6671293,dbb3b536-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1934,CN,CN,四川,雷波县,,28.2627152,103.5717416,Pinus armandii,Plantae,Pinaceae,Pinus
6671295,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/70d/6671295,6671295,dbb3b45b-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1934,CN,CN,四川,雷波县,,28.2627152,103.5717416,Pinus armandii,Plantae,Pinaceae,Pinus
6671296,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/e48/6671296,6671296,dbb3b3ed-b6bf-11e1-8c2f-acd112e444a7,W.P.Fang,1928,CN,CN,四川,泸定县,,29.9141554,102.2346175,Pinus armandii,Plantae,Pinaceae,Pinus
6671299,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/64d/6671299,6671299,dbb3b2a2-b6bf-11e1-8c2f-acd112e444a7,Harry Smith,1934,CN,CN,四川,康定县,,30.0553048,101.9648302,Pinus armandii,Plantae,Pinaceae,Pinus
6671300,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/65f/6671300,6671300,dbb3b235-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou & C.Wang,1939,CN,CN,四川,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671302,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/5a3/6671302,6671302,dbb3b159-b6bf-11e1-8c2f-acd112e444a7,T.T.Yu,1933,CN,CN,四川,茂县,,31.6811501,103.8534808,Pinus armandii,Plantae,Pinaceae,Pinus
6671303,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/123/6671303,6671303,dbb3b0eb-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng,1930,CN,CN,四川,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671307,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1f1/6671307,6671307,dbb3af34-b6bf-11e1-8c2f-acd112e444a7,郑万钧,1931,CN,CN,四川,汶川县,,31.0840000,103.2670000,Pinus armandii,Plantae,Pinaceae,Pinus
6671308,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/d71/6671308,6671308,dbb3aeb9-b6bf-11e1-8c2f-acd112e444a7,C.T.Hwa,1947,CN,CN,重庆,万州区,Nou-Tao-Chi,30.7056357,108.3138978,Pinus armandii,Plantae,Pinaceae,Pinus
6671314,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/883/6671314,6671314,dbb3ac26-b6bf-11e1-8c2f-acd112e444a7,T. T. Yu,1932,CN,CN,四川,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671322,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/7b8/6671322,6671322,dbb3a8a9-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng & C.T.Hwa,1948,CN,CN,湖北,利川市,"Li-Chuan,Ta-pan-Yin",30.2909964,108.9363742,Pinus armandii,Plantae,Pinaceae,Pinus
6671341,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/6fc/6671341,6671341,dbb3a040-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1939,CN,CN,重庆,巫山县,天漕,31.1140732,109.8794496,Pinus armandii,Plantae,Pinaceae,Pinus
6671342,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/a61/6671342,6671342,dbb39fcb-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1939,CN,CN,重庆,巫山县,天漕,31.1140732,109.8794496,Pinus armandii,Plantae,Pinaceae,Pinus
6671344,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/a08/6671344,6671344,dbb39eec-b6bf-11e1-8c2f-acd112e444a7,,1940,CN,CN,四川,康定县,西康里,30.0553048,101.9648302,Pinus armandii,Plantae,Pinaceae,Pinus
6671356,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/b14/6671356,6671356,dbb39990-b6bf-11e1-8c2f-acd112e444a7,H.W.Kung,1933,CN,CN,陕西,,"Chungnandhen,shensi",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671359,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c6b/6671359,6671359,dbb3982d-b6bf-11e1-8c2f-acd112e444a7,T.N.Liou,1938,CN,CN,陕西,,"Shensi:anwutai,",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671387,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1b0/6671387,6671387,dbb38c07-b6bf-11e1-8c2f-acd112e444a7,T-P-Wang,1939,CN,CN,湖北,,Hnper Siell-nii st,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671401,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/951/6671401,6671401,dbb385dd-b6bf-11e1-8c2f-acd112e444a7,W.C.Cheng & C.T.Hwa,1948,CN,CN,湖北,利川市,"Li-chuan,S.of Yu-Chian-Kou.",30.2909964,108.9363742,Pinus armandii,Plantae,Pinaceae,Pinus
6671419,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/c94/6671419,6671419,dbb37de4-b6bf-11e1-8c2f-acd112e444a7,T.P.Wang,1936,CN,CN,甘肃,,"Minhien,Near,Such-lokow",,,Pinus armandii,Plantae,Pinaceae,Pinus
6671420,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/bdb/6671420,6671420,dbb37d73-b6bf-11e1-8c2f-acd112e444a7,K.T.Fu,1937,CN,CN,甘肃,,,,,Pinus armandii,Plantae,Pinaceae,Pinus
6671428,PE,PreservedSpecimen,http://www.nsii.org.cn/node/79/cvh/44/1cc/6671428,6671428,dbb379ea-b6bf-11e1-8c2f-acd112e444a7,K.S.Hao,1930,CN,CN,甘肃,武都县,"Wutu Hsien,Kansu",33.3923944,104.9265254,Pinus armandii,Plantae,Pinaceae,Pinus
